SNIPPET;INDEX;CYCLES;POINTS;OBSTACLES
testrun-8-12;161;268926;38;4
testrun-8-12;162;281832;41;4
testrun-8-12;163;324160;38;3
testrun-8-12;164;219191;37;4
testrun-8-12;165;253991;45;5
testrun-8-12;166;275987;41;5
testrun-8-12;167;237992;35;4
testrun-8-12;168;365162;68;6
testrun-8-12;169;338598;48;5
testrun-8-12;170;223347;25;1
testrun-8-12;171;198487;38;4
testrun-8-12;172;353798;49;5
testrun-8-12;173;274881;49;5
testrun-8-12;174;235871;32;3
testrun-8-12;175;281189;47;6
testrun-8-12;176;274528;32;2
testrun-8-12;177;243107;33;3
testrun-8-12;178;411514;62;6
testrun-8-12;179;288383;45;4
testrun-8-12;180;263929;38;4
testrun-8-12;181;191269;32;4
testrun-8-12;182;262838;39;5
testrun-8-12;183;662413;84;8
testrun-8-12;184;889695;113;6
testrun-8-12;185;215377;36;4
testrun-8-12;186;408545;60;5
testrun-8-12;187;250024;33;3
testrun-8-12;188;7754;33;3
testrun-8-12;189;301163;38;5
testrun-8-12;190;424682;56;4
testrun-8-12;191;308401;35;3
testrun-8-12;192;288911;39;5
testrun-8-12;193;9092;39;5
testrun-8-12;194;366013;61;5
testrun-8-12;195;429470;76;9
testrun-8-12;196;746017;109;11
testrun-8-12;197;428091;74;7
testrun-8-12;198;345776;40;3
testrun-8-12;199;223667;29;3
testrun-8-13;0;191118;36;5
testrun-8-13;1;302874;40;3
testrun-8-13;2;611216;83;6
testrun-8-13;3;466876;75;6
testrun-8-13;4;417917;58;5
testrun-8-13;5;211744;39;4
testrun-8-13;6;158700;27;3
testrun-8-13;7;248687;39;5
testrun-8-13;8;214980;29;3
testrun-8-13;9;195085;45;7
testrun-8-13;10;355111;51;4
testrun-8-13;11;654978;90;5
testrun-8-13;12;501908;66;6
testrun-8-13;13;253707;35;4
testrun-8-13;14;264208;37;4
testrun-8-13;15;348600;64;6
testrun-8-13;16;196550;28;2
testrun-8-13;17;164920;32;4
testrun-8-13;18;434228;68;6
testrun-8-13;19;216416;37;5
testrun-8-13;20;348147;41;4
testrun-8-13;21;416775;65;7
testrun-8-13;22;293947;43;6
testrun-8-13;23;700737;103;8
testrun-8-13;24;682344;85;7
testrun-8-13;25;382462;51;4
testrun-8-13;26;237227;36;5
testrun-8-13;27;233331;30;3
testrun-8-13;28;463570;63;5
testrun-8-13;29;603097;84;7
testrun-8-13;30;415508;73;6
testrun-8-13;31;365202;64;5
testrun-8-13;32;211963;40;4
testrun-8-13;33;498895;80;9
testrun-8-13;34;194744;29;4
testrun-8-13;35;312694;42;4
testrun-8-13;36;133569;24;3
testrun-8-13;37;294238;37;3
testrun-8-13;38;187679;33;3
testrun-8-13;39;217505;27;3
testrun-8-13;40;268796;37;4
testrun-8-13;41;186989;28;3
testrun-8-13;42;182693;25;1
testrun-8-13;43;156370;25;2
testrun-8-13;44;137935;25;3
testrun-8-13;45;142404;22;2
testrun-8-13;46;146563;22;3
testrun-8-13;47;184762;32;4
testrun-8-13;48;219976;34;5
testrun-8-13;49;257838;31;4
testrun-8-13;50;283098;44;5
testrun-8-13;51;103945;24;4
testrun-8-13;52;365045;56;5
testrun-8-13;53;294931;35;3
testrun-8-13;54;9095;35;3
testrun-8-13;55;220498;27;3
testrun-8-13;56;390733;47;5
testrun-8-13;57;309996;34;3
testrun-8-13;58;172897;28;3
testrun-8-13;59;259010;34;4
testrun-8-13;60;141541;24;2
testrun-8-13;61;410006;71;7
testrun-8-13;62;417942;59;4
testrun-8-13;63;221581;37;5
testrun-8-13;64;243446;32;3
testrun-8-13;65;321844;39;4
testrun-8-13;66;268137;37;4
testrun-8-13;67;269161;42;4
testrun-8-13;68;675667;110;7
testrun-8-13;69;713260;81;6
testrun-8-13;70;243628;33;3
testrun-8-13;71;209301;29;3
testrun-8-13;72;319516;55;5
testrun-8-13;73;690559;84;7
testrun-8-13;74;263193;42;4
testrun-8-13;75;340519;49;5
testrun-8-13;76;244839;39;4
testrun-8-13;77;414847;61;4
testrun-8-13;78;182906;33;4
testrun-8-13;79;10128;33;4
testrun-8-13;80;304480;54;4
testrun-8-13;81;208908;30;3
testrun-8-13;82;275393;39;5
testrun-8-13;83;634426;100;8
testrun-8-13;84;652650;100;9
testrun-8-13;85;280586;60;6
testrun-8-13;86;208879;34;4
testrun-8-13;87;464655;58;5
testrun-8-13;88;316769;33;2
testrun-8-13;89;324710;55;6
testrun-8-13;90;680867;108;7
testrun-8-13;91;750228;96;8
testrun-8-13;92;593267;90;7
testrun-8-13;93;183766;35;4
testrun-8-13;94;822928;92;7
testrun-8-13;95;7757;92;7
testrun-8-13;96;277914;27;2
testrun-8-13;97;278286;34;4
testrun-8-13;98;235611;29;3
testrun-8-13;99;533831;85;8
testrun-8-13;100;193148;25;2
testrun-8-13;101;132600;23;2
testrun-8-13;102;648908;72;5
testrun-8-13;103;99314;19;2
testrun-8-13;104;156840;24;2
testrun-8-13;105;258853;46;3
testrun-8-13;106;140096;19;2
testrun-8-13;107;173045;33;4
testrun-8-13;108;81990;17;2
testrun-8-13;109;204684;31;4
testrun-8-13;110;344843;58;7
testrun-8-13;111;315418;56;7
testrun-8-13;112;272351;29;2
testrun-8-13;113;190767;31;4
testrun-8-13;114;154258;31;4
testrun-8-13;115;209554;28;2
testrun-8-13;116;149899;31;4
testrun-8-13;117;221181;33;3
testrun-8-13;118;251780;38;5
testrun-8-13;119;226912;36;4
testrun-8-13;120;213934;31;3
testrun-8-13;121;511296;70;6
testrun-8-13;122;451942;73;7
testrun-8-13;123;377799;55;5
testrun-8-13;124;215804;32;2
testrun-8-13;125;7754;32;2
testrun-8-13;126;374332;64;7
testrun-8-13;127;287113;32;3
testrun-8-13;128;233537;38;4
testrun-8-13;129;267186;32;3
testrun-8-13;130;206897;33;3
testrun-8-13;131;7754;33;3
testrun-8-13;132;423708;66;7
testrun-8-13;133;181892;37;5
testrun-8-13;134;443948;65;6
testrun-8-13;135;235087;34;4
testrun-8-13;136;566926;90;7
testrun-8-13;137;510376;74;6
testrun-8-13;138;230424;35;3
testrun-8-13;139;170683;28;2
testrun-8-13;140;289115;40;5
testrun-8-13;141;395617;60;8
testrun-8-13;142;250382;35;3
testrun-8-13;143;506548;83;8
testrun-8-13;144;228376;33;3
testrun-8-13;145;7767;33;3
testrun-8-13;146;702513;97;5
testrun-8-13;147;222273;30;4
testrun-8-13;148;266970;46;5
testrun-8-13;149;232862;38;5
testrun-8-13;150;536257;63;5
testrun-8-13;151;251720;39;5
testrun-8-13;152;203903;26;1
testrun-8-13;153;279936;40;4
testrun-8-13;154;7757;40;4
testrun-8-13;155;476304;56;4
testrun-8-13;156;365238;70;6
testrun-8-13;157;332191;47;5
testrun-8-13;158;366603;65;6
testrun-8-13;159;345542;52;3
testrun-8-13;160;262738;35;2
testrun-8-13;161;230495;36;3
testrun-8-13;162;189523;32;3
testrun-8-13;163;383748;75;8
testrun-8-13;164;217931;33;3
testrun-8-13;165;270616;36;3
testrun-8-13;166;287546;33;3
testrun-8-13;167;269915;31;3
testrun-8-13;168;225108;32;3
testrun-8-13;169;394265;55;4
testrun-8-13;170;263336;31;2
testrun-8-13;171;195835;33;4
testrun-8-13;172;532628;67;7
testrun-8-13;173;214803;31;3
testrun-8-13;174;7754;31;3
testrun-8-13;175;293943;53;5
testrun-8-13;176;318097;49;3
testrun-8-13;177;7757;49;3
testrun-8-13;178;207172;39;3
testrun-8-13;179;212197;32;4
testrun-8-13;180;247505;37;3
testrun-8-13;181;174406;28;3
testrun-8-13;182;175504;30;4
testrun-8-13;183;272254;37;4
testrun-8-13;184;334500;52;5
testrun-8-13;185;193452;30;4
testrun-8-13;186;731023;92;8
testrun-8-13;187;232182;34;3
testrun-8-13;188;176395;24;3
testrun-8-13;189;181313;27;3
testrun-8-13;190;156661;24;3
testrun-8-13;191;9101;24;3
testrun-8-13;192;201478;26;2
testrun-8-13;193;260460;29;3
testrun-8-13;194;173747;31;3
testrun-8-13;195;166193;26;2
testrun-8-13;196;224754;31;4
testrun-8-13;197;237659;31;3
testrun-8-13;198;7757;31;3
testrun-8-13;199;146483;22;2
testrun-8-14;0;175965;28;4
testrun-8-14;1;228831;34;4
testrun-8-14;2;295510;36;3
testrun-8-14;3;183083;31;4
testrun-8-14;4;164921;26;3
testrun-8-14;5;312288;57;7
testrun-8-14;6;206545;35;3
testrun-8-14;7;137849;24;3
testrun-8-14;8;211484;32;4
testrun-8-14;9;708772;101;7
testrun-8-14;10;153623;30;4
testrun-8-14;11;239341;37;3
testrun-8-14;12;444798;66;7
testrun-8-14;13;204453;33;2
testrun-8-14;14;601541;97;6
testrun-8-14;15;350051;60;6
testrun-8-14;16;203848;30;4
testrun-8-14;17;418096;73;8
testrun-8-14;18;193864;33;4
testrun-8-14;19;493232;82;8
testrun-8-14;20;241156;33;3
testrun-8-14;21;267726;38;3
testrun-8-14;22;293255;34;3
testrun-8-14;23;237973;32;3
testrun-8-14;24;766943;119;8
testrun-8-14;25;343331;68;7
testrun-8-14;26;545904;74;6
testrun-8-14;27;217745;36;5
testrun-8-14;28;414714;62;6
testrun-8-14;29;357818;55;5
testrun-8-14;30;189254;30;4
testrun-8-14;31;259755;30;2
testrun-8-14;32;215796;29;2
testrun-8-14;33;338791;34;4
testrun-8-14;34;226206;30;3
testrun-8-14;35;230145;30;2
dense-clutter-0-0;0;2998554;359;1
dense-clutter-0-0;1;2580153;359;3
dense-clutter-0-0;2;2729025;359;2
dense-clutter-0-0;3;2654035;359;1
dense-clutter-0-0;4;2811165;359;4
dense-clutter-0-0;5;2561701;359;4
dense-clutter-0-0;6;2639149;359;4
dense-clutter-0-0;7;2820805;359;1
dense-clutter-0-0;8;2583280;359;3
dense-clutter-0-0;9;2659735;359;2
dense-clutter-0-0;10;2745233;359;3
dense-clutter-0-0;11;2614934;359;2
dense-clutter-0-0;12;2768522;359;1
dense-clutter-0-0;13;2840121;359;1
dense-clutter-0-0;14;3019777;359;1
dense-clutter-0-0;15;2600999;359;1
dense-clutter-0-0;16;2764699;359;1
dense-clutter-0-0;17;2758049;359;1
dense-clutter-0-0;18;2749736;359;1
dense-clutter-0-0;19;2905198;359;1
dense-clutter-0-0;20;2760001;359;4
dense-clutter-0-0;21;2888768;359;1
dense-clutter-0-0;22;2915193;359;1
dense-clutter-0-0;23;2800105;359;1
dense-clutter-0-0;24;2624103;359;1
dense-clutter-0-0;25;2851148;359;2
dense-clutter-0-0;26;2652880;359;1
dense-clutter-0-0;27;2765947;359;1
dense-clutter-0-0;28;2856949;359;1
dense-clutter-0-0;29;2643407;359;1
dense-clutter-0-0;30;2733324;359;2
dense-clutter-0-0;31;2810937;359;2
dense-clutter-0-0;32;2736361;359;3
dense-clutter-0-0;33;2767343;359;2
dense-clutter-0-0;34;2695572;359;2
dense-clutter-0-0;35;2780356;359;1
dense-clutter-0-0;36;2701135;359;1
dense-clutter-0-0;37;2631636;359;5
dense-clutter-0-0;38;2888191;359;1
dense-clutter-0-0;39;2690384;359;2
dense-clutter-0-0;40;2690430;359;2
dense-clutter-0-0;41;2913643;359;2
dense-clutter-0-0;42;2657154;359;1
dense-clutter-0-0;43;2761698;359;1
dense-clutter-0-0;44;3011867;359;2
dense-clutter-0-0;45;2681676;359;4
dense-clutter-0-0;46;2756178;359;4
dense-clutter-0-0;47;2675342;359;4
dense-clutter-0-0;48;2631719;359;3
dense-clutter-0-0;49;2803009;359;4
dense-clutter-0-0;50;2906295;359;3
dense-clutter-0-0;51;2816593;359;1
dense-clutter-0-0;52;2692393;359;1
dense-clutter-0-0;53;2712804;359;2
dense-clutter-0-0;54;2614175;359;3
dense-clutter-0-0;55;2975367;359;1
dense-clutter-0-0;56;2793920;359;1
dense-clutter-0-0;57;2817453;359;1
dense-clutter-0-0;58;2750636;359;2
dense-clutter-0-0;59;2741271;359;2
dense-clutter-0-0;60;2804092;359;3
dense-clutter-0-0;61;2903595;359;2
dense-clutter-0-0;62;2606283;359;1
dense-clutter-0-0;63;2782382;359;1
dense-clutter-0-0;64;2685985;359;1
dense-clutter-0-0;65;2750719;359;1
dense-clutter-0-0;66;2922376;359;2
dense-clutter-0-0;67;3059656;359;2
dense-clutter-0-0;68;2775395;359;2
dense-clutter-0-0;69;2687370;359;1
dense-clutter-0-0;70;2805113;359;1
dense-clutter-0-0;71;2659997;359;1
dense-clutter-0-0;72;2787292;359;2
dense-clutter-0-0;73;2542581;359;2
dense-clutter-0-0;74;2715487;359;1
dense-clutter-0-0;75;2708141;359;3
dense-clutter-0-0;76;2650688;359;1
dense-clutter-0-0;77;2849937;359;2
dense-clutter-0-0;78;2676993;359;3
dense-clutter-0-0;79;2710911;359;1
dense-clutter-0-0;80;2968702;359;1
dense-clutter-0-0;81;2664751;359;1
dense-clutter-0-0;82;2669837;359;1
dense-clutter-0-0;83;2713006;359;1
dense-clutter-0-0;84;2762839;359;2
dense-clutter-0-0;85;2831969;359;1
dense-clutter-0-0;86;2747318;359;3
dense-clutter-0-0;87;2756762;359;3
dense-clutter-0-0;88;2676230;359;4
dense-clutter-0-0;89;2876505;359;4
dense-clutter-0-0;90;2612806;359;1
dense-clutter-0-0;91;2720521;359;1
dense-clutter-0-0;92;2880440;359;1
dense-clutter-0-0;93;2570062;359;4
dense-clutter-0-0;94;2612574;359;4
dense-clutter-0-0;95;2800843;359;2
dense-clutter-0-0;96;2753107;359;2
dense-clutter-0-0;97;2702094;359;2
dense-clutter-0-0;98;2663541;359;1
dense-clutter-0-0;99;2607667;359;3
dense-clutter-0-0;100;2711904;359;3
dense-clutter-0-0;101;2993937;359;3
dense-clutter-0-0;102;2864834;359;3
dense-clutter-0-0;103;2851381;359;3
dense-clutter-0-0;104;2723970;359;1
dense-clutter-0-0;105;2510192;359;3
dense-clutter-0-0;106;2902578;359;3
dense-clutter-0-0;107;2815267;359;3
dense-clutter-0-0;108;2623913;359;1
dense-clutter-0-0;109;2733194;359;2
dense-clutter-0-0;110;2824200;359;1
dense-clutter-0-0;111;2810082;359;4
dense-clutter-0-0;112;2733489;359;2
dense-clutter-0-0;113;2649223;359;1
dense-clutter-0-0;114;2713842;359;1
dense-clutter-0-0;115;2704000;359;1
dense-clutter-0-0;116;2936782;359;1
dense-clutter-0-0;117;2783474;359;1
dense-clutter-0-0;118;2874576;359;5
dense-clutter-0-0;119;2791910;359;2
dense-clutter-0-0;120;2729804;359;2
dense-clutter-0-0;121;2723058;359;2
dense-clutter-0-0;122;2668007;359;2
dense-clutter-0-0;123;2679693;359;1
dense-clutter-0-0;124;2610274;359;1
dense-clutter-0-0;125;2819240;359;3
dense-clutter-0-0;126;2701224;359;3
dense-clutter-0-0;127;2661779;359;2
dense-clutter-0-0;128;2647086;359;1
dense-clutter-0-0;129;2667847;359;1
dense-clutter-0-0;130;2723850;359;2
dense-clutter-0-0;131;2688234;359;3
dense-clutter-0-0;132;2683359;359;1
dense-clutter-0-0;133;2583924;359;6
dense-clutter-0-0;134;2775873;359;4
dense-clutter-0-0;135;2632493;359;2
dense-clutter-0-0;136;2664066;359;1
dense-clutter-0-0;137;2766363;359;1
dense-clutter-0-0;138;2671373;359;2
dense-clutter-0-0;139;2966018;359;1
dense-clutter-0-0;140;2778559;359;1
dense-clutter-0-0;141;2777873;359;1
dense-clutter-0-0;142;2715793;359;2
dense-clutter-0-0;143;2803924;359;4
dense-clutter-0-0;144;2813235;359;1
dense-clutter-0-0;145;2708258;359;2
dense-clutter-0-0;146;2845997;359;3
dense-clutter-0-0;147;2730986;359;3
dense-clutter-0-0;148;2691909;359;3
dense-clutter-0-0;149;2734629;359;1
dense-clutter-0-0;150;2793310;359;1
dense-clutter-0-0;151;2780172;359;3
dense-clutter-0-0;152;2922269;359;2
dense-clutter-0-0;153;2720504;359;1
dense-clutter-0-0;154;2800889;359;2
dense-clutter-0-0;155;2684505;359;1
dense-clutter-0-0;156;2855275;359;3
dense-clutter-0-0;157;2683502;359;2
dense-clutter-0-0;158;2896786;359;2
dense-clutter-0-0;159;2702256;359;2
dense-clutter-0-0;160;2760456;359;2
dense-clutter-0-0;161;2770013;359;2
dense-clutter-0-0;162;2652496;359;1
dense-clutter-0-0;163;2771420;359;2
dense-clutter-0-0;164;2827052;359;2
dense-clutter-0-0;165;2648207;359;2
dense-clutter-0-0;166;2956176;359;1
dense-clutter-0-0;167;2687845;359;1
dense-clutter-0-0;168;2651884;359;2
dense-clutter-0-0;169;2903990;359;1
dense-clutter-0-0;170;2601749;359;1
dense-clutter-0-0;171;2734949;359;1
dense-clutter-0-0;172;2744647;359;1
dense-clutter-0-0;173;2842279;359;2
dense-clutter-0-0;174;2911550;359;2
dense-clutter-0-0;175;2797497;359;2
dense-clutter-0-0;176;2575971;359;2
dense-clutter-0-0;177;2698530;359;1
dense-clutter-0-0;178;2647648;359;1
dense-clutter-0-0;179;2814033;359;1
dense-clutter-0-0;180;2581199;359;2
dense-clutter-0-0;181;2741025;359;1
dense-clutter-0-0;182;2801440;359;4
dense-clutter-0-0;183;2572859;359;2
dense-clutter-0-0;184;2735056;359;1
dense-clutter-0-0;185;2777369;359;2
dense-clutter-0-0;186;2639418;359;2
dense-clutter-0-0;187;2715736;359;1
dense-clutter-0-0;188;2659752;359;1
dense-clutter-0-0;189;2802733;359;1
dense-clutter-0-0;190;2704189;359;1
dense-clutter-0-0;191;2732391;359;2
dense-clutter-0-0;192;2767254;359;1
dense-clutter-0-0;193;2817689;359;2
dense-clutter-0-0;194;2975118;359;1
dense-clutter-0-0;195;2815473;359;1
dense-clutter-0-0;196;2561028;359;1
dense-clutter-0-0;197;2946613;359;1
dense-clutter-0-0;198;2711686;359;1
dense-clutter-0-0;199;2717775;359;3
noisy-wall-0-0;0;2469738;359;1
noisy-wall-0-0;1;2456042;359;1
noisy-wall-0-0;2;2473350;359;1
noisy-wall-0-0;3;2547979;359;1
noisy-wall-0-0;4;2595205;359;1
noisy-wall-0-0;5;2634715;359;1
noisy-wall-0-0;6;2558109;359;3
noisy-wall-0-0;7;2585687;359;1
noisy-wall-0-0;8;2624090;359;1
noisy-wall-0-0;9;2729796;359;1
noisy-wall-0-0;10;2574313;359;2
noisy-wall-0-0;11;2692127;359;1
noisy-wall-0-0;12;2485328;359;1
noisy-wall-0-0;13;2548233;359;1
noisy-wall-0-0;14;2604117;359;1
noisy-wall-0-0;15;2515330;359;1
noisy-wall-0-0;16;2713446;359;1
noisy-wall-0-0;17;2585270;359;1
noisy-wall-0-0;18;2644628;359;2
noisy-wall-0-0;19;2572223;359;1
noisy-wall-0-0;20;2596335;359;1
noisy-wall-0-0;21;2463922;359;1
noisy-wall-0-0;22;2483496;359;1
noisy-wall-0-0;23;2528270;359;1
noisy-wall-0-0;24;2529416;359;1
noisy-wall-0-0;25;2590971;359;1
noisy-wall-0-0;26;2420697;359;1
noisy-wall-0-0;27;2628905;359;1
noisy-wall-0-0;28;2621887;359;1
noisy-wall-0-0;29;2569611;359;2
noisy-wall-0-0;30;2481320;359;1
noisy-wall-0-0;31;2545927;359;1
noisy-wall-0-0;32;2618256;359;1
noisy-wall-0-0;33;2608130;359;1
noisy-wall-0-0;34;2533251;359;1
noisy-wall-0-0;35;2499780;359;1
noisy-wall-0-0;36;2640924;359;1
noisy-wall-0-0;37;2564227;359;1
noisy-wall-0-0;38;2601254;359;2
noisy-wall-0-0;39;2689819;359;2
noisy-wall-0-0;40;2692074;359;1
noisy-wall-0-0;41;2723631;359;1
noisy-wall-0-0;42;2659701;359;1
noisy-wall-0-0;43;2692699;359;1
noisy-wall-0-0;44;2724242;359;1
noisy-wall-0-0;45;2636824;359;1
noisy-wall-0-0;46;2538249;359;1
noisy-wall-0-0;47;2626029;359;1
noisy-wall-0-0;48;2729021;359;1
noisy-wall-0-0;49;2455545;359;1
noisy-wall-0-0;50;2484063;359;1
noisy-wall-0-0;51;2565865;359;1
noisy-wall-0-0;52;2634351;359;1
noisy-wall-0-0;53;2558512;359;1
noisy-wall-0-0;54;2569425;359;1
noisy-wall-0-0;55;2798151;359;1
noisy-wall-0-0;56;2693402;359;1
noisy-wall-0-0;57;2579419;359;1
noisy-wall-0-0;58;2658313;359;1
noisy-wall-0-0;59;2532661;359;1
noisy-wall-0-0;60;2463381;359;1
noisy-wall-0-0;61;2572256;359;2
noisy-wall-0-0;62;2527564;359;2
noisy-wall-0-0;63;2757635;359;2
noisy-wall-0-0;64;2527496;359;1
noisy-wall-0-0;65;2505712;359;1
noisy-wall-0-0;66;2476639;359;1
noisy-wall-0-0;67;2706681;359;1
noisy-wall-0-0;68;2781718;359;1
noisy-wall-0-0;69;2692177;359;2
noisy-wall-0-0;70;2744770;359;2
noisy-wall-0-0;71;2707148;359;2
noisy-wall-0-0;72;2595519;359;2
noisy-wall-0-0;73;2485465;359;2
noisy-wall-0-0;74;2642827;359;3
noisy-wall-0-0;75;2514623;359;3
noisy-wall-0-0;76;2588849;359;3
noisy-wall-0-0;77;2614007;359;1
noisy-wall-0-0;78;2626950;359;1
noisy-wall-0-0;79;2421904;359;1
noisy-wall-0-0;80;2740725;359;1
noisy-wall-0-0;81;2558586;359;2
noisy-wall-0-0;82;2560583;359;2
noisy-wall-0-0;83;2655439;359;2
noisy-wall-0-0;84;2570765;359;1
noisy-wall-0-0;85;2421169;359;1
noisy-wall-0-0;86;2594215;359;1
noisy-wall-0-0;87;2541027;359;1
noisy-wall-0-0;88;2526964;359;2
noisy-wall-0-0;89;2732742;359;2
noisy-wall-0-0;90;2666107;359;2
noisy-wall-0-0;91;2602417;359;2
noisy-wall-0-0;92;2372919;359;1
noisy-wall-0-0;93;2440058;359;2
noisy-wall-0-0;94;2594935;359;2
noisy-wall-0-0;95;2430870;359;2
noisy-wall-0-0;96;2595553;359;2
noisy-wall-0-0;97;2612311;359;2
noisy-wall-0-0;98;2743665;359;1
noisy-wall-0-0;99;2643885;359;1
noisy-wall-0-0;100;2640186;359;2
noisy-wall-0-0;101;2667738;359;2
noisy-wall-0-0;102;2614023;359;2
noisy-wall-0-0;103;2413450;359;1
noisy-wall-0-0;104;2627185;359;1
noisy-wall-0-0;105;2589978;359;1
noisy-wall-0-0;106;2633444;359;1
noisy-wall-0-0;107;2657048;359;1
noisy-wall-0-0;108;2581695;359;1
noisy-wall-0-0;109;2490977;359;2
noisy-wall-0-0;110;2577863;359;2
noisy-wall-0-0;111;2564803;359;2
noisy-wall-0-0;112;2626516;359;2
noisy-wall-0-0;113;2541298;359;1
noisy-wall-0-0;114;2597525;359;1
noisy-wall-0-0;115;2577304;359;1
noisy-wall-0-0;116;2593787;359;1
noisy-wall-0-0;117;2599158;359;1
noisy-wall-0-0;118;2493004;359;1
noisy-wall-0-0;119;2599086;359;1
noisy-wall-0-0;120;2573237;359;1
noisy-wall-0-0;121;2691900;359;1
noisy-wall-0-0;122;2723935;359;1
noisy-wall-0-0;123;2754736;359;1
noisy-wall-0-0;124;2345420;359;1
noisy-wall-0-0;125;2634581;359;1
noisy-wall-0-0;126;2576811;359;1
noisy-wall-0-0;127;2634718;359;1
noisy-wall-0-0;128;2602853;359;1
noisy-wall-0-0;129;2358593;359;1
noisy-wall-0-0;130;2744794;359;1
noisy-wall-0-0;131;2693005;359;1
noisy-wall-0-0;132;2567553;359;1
noisy-wall-0-0;133;2622394;359;1
noisy-wall-0-0;134;2537928;359;1
noisy-wall-0-0;135;2768951;359;1
noisy-wall-0-0;136;2654879;359;1
noisy-wall-0-0;137;2737702;359;1
noisy-wall-0-0;138;2867035;359;1
noisy-wall-0-0;139;2457597;359;1
noisy-wall-0-0;140;2535974;359;2
noisy-wall-0-0;141;2493911;359;1
noisy-wall-0-0;142;2635302;359;1
noisy-wall-0-0;143;2657671;359;1
noisy-wall-0-0;144;2641521;359;1
noisy-wall-0-0;145;2502235;359;1
noisy-wall-0-0;146;2575753;359;1
noisy-wall-0-0;147;2768847;359;2
noisy-wall-0-0;148;2795324;359;2
noisy-wall-0-0;149;2581134;359;2
noisy-wall-0-0;150;2558899;359;2
noisy-wall-0-0;151;2453676;359;2
noisy-wall-0-0;152;2565688;359;1
noisy-wall-0-0;153;2626588;359;1
noisy-wall-0-0;154;2536394;359;1
noisy-wall-0-0;155;2435191;359;1
noisy-wall-0-0;156;2560560;359;1
noisy-wall-0-0;157;2774390;359;1
noisy-wall-0-0;158;2824529;359;2
noisy-wall-0-0;159;2438143;359;2
noisy-wall-0-0;160;2748077;359;2
noisy-wall-0-0;161;2551586;359;1
noisy-wall-0-0;162;2733342;359;1
noisy-wall-0-0;163;2653336;359;1
noisy-wall-0-0;164;2602437;359;1
noisy-wall-0-0;165;2787071;359;1
noisy-wall-0-0;166;2678251;359;1
noisy-wall-0-0;167;2606476;359;1
noisy-wall-0-0;168;2523213;359;1
noisy-wall-0-0;169;2533257;359;2
noisy-wall-0-0;170;2472039;359;2
noisy-wall-0-0;171;2585952;359;1
noisy-wall-0-0;172;2839777;359;1
noisy-wall-0-0;173;2659172;359;1
noisy-wall-0-0;174;2608573;359;1
noisy-wall-0-0;175;2479368;359;1
noisy-wall-0-0;176;2590667;359;1
noisy-wall-0-0;177;2500639;359;1
noisy-wall-0-0;178;2603133;359;1
noisy-wall-0-0;179;2616889;359;1
noisy-wall-0-0;180;2632260;359;1
noisy-wall-0-0;181;2603494;359;1
noisy-wall-0-0;182;2463833;359;1
noisy-wall-0-0;183;2379419;359;1
noisy-wall-0-0;184;2735517;359;1
noisy-wall-0-0;185;2650413;359;1
noisy-wall-0-0;186;2673343;359;1
noisy-wall-0-0;187;2545216;359;1
noisy-wall-0-0;188;2540363;359;1
noisy-wall-0-0;189;2714637;359;3
noisy-wall-0-0;190;2642873;359;3
noisy-wall-0-0;191;2520214;359;3
noisy-wall-0-0;192;2606473;359;2
noisy-wall-0-0;193;2620999;359;2
noisy-wall-0-0;194;2314288;359;1
noisy-wall-0-0;195;2606138;359;1
noisy-wall-0-0;196;2646148;359;1
noisy-wall-0-0;197;2504509;359;1
noisy-wall-0-0;198;2554599;359;3
noisy-wall-0-0;199;2424588;359;3
testrun-sa-0;0;1292878;360;8
testrun-sa-0;1;1229919;355;8
testrun-synthetic-135;0;1735418;360;8
testrun-synthetic-135;1;1728964;360;8
testrun-synthetic-135;2;1733231;360;8
testrun-synthetic-135;3;1736182;360;8
testrun-synthetic-135;4;1727178;360;8
testrun-synthetic-135;5;1739154;360;8
testrun-synthetic-135;6;1736644;360;8
testrun-synthetic-135;7;1725403;360;8
testrun-synthetic-135;8;1738822;360;8
testrun-synthetic-135;9;1734035;360;8
testrun-synthetic-135;10;1736105;360;8
testrun-synthetic-135;11;1723351;360;8
testrun-synthetic-135;12;1733671;360;9
testrun-synthetic-135;13;1751837;360;9
testrun-synthetic-135;14;1731451;360;9
testrun-synthetic-135;15;1747123;360;9
testrun-synthetic-135;16;1754171;360;9
testrun-synthetic-135;17;1707916;360;9
testrun-synthetic-135;18;1712942;360;9
testrun-synthetic-135;19;1723513;360;9
testrun-synthetic-135;20;1716803;360;9
testrun-synthetic-135;21;1730783;360;9
testrun-synthetic-135;22;1719130;360;9
testrun-synthetic-135;23;1714277;360;9
testrun-synthetic-135;24;1728278;360;9
testrun-synthetic-135;25;1718188;360;9
testrun-synthetic-135;26;1708850;360;9
testrun-synthetic-135;27;1734394;360;9
testrun-synthetic-135;28;1718690;360;9
testrun-synthetic-135;29;1726921;360;9
testrun-synthetic-135;30;1731613;360;9
testrun-synthetic-135;31;1724637;360;9
testrun-synthetic-135;32;1719030;360;9
testrun-synthetic-135;33;1729126;360;9
testrun-synthetic-135;34;1736217;360;9
testrun-synthetic-135;35;1733446;360;9
testrun-synthetic-135;36;1732295;360;10
testrun-synthetic-135;37;1734982;360;10
testrun-synthetic-135;38;1730611;360;10
testrun-synthetic-135;39;1730322;360;10
